@relation 'C__Users_jeimy_OneDrive_School_Classes_CAP4770 Data Mining_DM Project_Project Data'

@attribute text string
@attribute @@class@@ {HS,NonHS}

@data
'6124,\"Putting women on pedestals, Gen Kelly, is why women are abused. We don\'t fall neatly into the madonna/whore categories. We\'re people FFS.\"\r\n',HS
'6125,@GUESS @Camila_Cabello This is the reason women in Hollywood are treated like whores. If it looks like a whore and… JrQSL5kQe3\r\n',HS
'6126,@bryanokwara this your whore you going to marry and lie to me about will never marry women who show body to public SjGh4daeuA\r\n',HS
'6127,@mattdpearce These women just whore themselves out.\r\n',HS
'6128,It’s amazing how women with whore tendencies think they can solve a “God’s�? cypher. You wish bitch! I bet those feet are like homeless toes!\r\n',HS
'6129,@TODAYshow @benshapiro @megynkelly Many women aren’t innocent! Megyn is an attention whore who lies to keep herself relevant.\r\n',HS
'6130,@soledadobrien His mama is a whore! Smh the BLATANT DISRESPECT for women of color who hold political seats is appalling\r\n',HS
'6131,From #MeToo to Who Me? Where Are White Women Allies When A Black Woman is Called a Whore? aNtYGiCrcq\r\n',HS
'6132,Where are white women allies when a black woman is called a whore? pgfwrQfUFK via @blackvoices Where are we going as a society?\r\n',HS
'6133,@AZEALIABANKSS__ You evil kunt\r\n',HS
'6134,@Raufers @NadiaR_LY lol. you selfish terrorist kunt should be boiled alive. Maybe lynched by neonazis. Would serve you right.\r\n',HS
'6135,@__Lola_Love__ You believe in God lol...heaven help u if I ever get a passport kunt.\r\n',HS
'6136,@KellyannePolls @POTUS You lieing kunt!\r\n',HS
'6137,@menzemerized_ Worse i have proof. A picture i took of you and one you took of me on the same night. Useless ungreatful kunt!\r\n',HS
'6138,\"@TINAHILLSTROM1 @KeithOlbermann Tina, you willfully ignorant somnabulist kunt, have a beer\"\r\n',HS
'6139,Fuck the bitch that works at BK. She wouldn’t take my order stupid CUNT.\r\n',HS
'6140,\"In my culture, that\'s a way of saying \'Suck a dick you bitch punk cunt\'\"\r\n',HS
'6141,\"@DaniellaMicaela CNN. U SHOULD B ASHAMED U ROTTEN DIRTY BITCH 4 MAKE FUN OF SOMEONES DISABILITY, U UGLY CUNT!I hope someone breaks ur legs!\"\r\n',HS
'6142,@shanedawson NAMES BITCH AND ILL END THAT CUNT\r\n',HS
'6143,@debaucherries Ugh fucking bitch ass cunt!!!!!!!!!! Cheeto ass looking bitch 😭\r\n',HS
'6144,the next song tried to play but bitch I ain\'t over fire away yet give me a minute to recover cunt\r\n',HS
'6145,Only do much a man can take! Fuckin bitch cunts!\r\n',HS
'6146,@AynRandPaulRyan Fucking bitch sarah fucking lying cunt\r\n',HS
'6147,to all those cunts who see my tweets and don’t like or comment can suck my ass exept those couple peeps but bitch you know who you are\r\n',HS
'6148,Some cunt at Walmart went full psycho on me saying how she had no fucking space to put her shit bitch ur taking up the entire conveyor belt\r\n',HS
'6149,Bitch had the NERVE to leave the fucking box in the mail room you fucking cunt bitch fuck\r\n',HS
'6150,@la_bella_carla @slothnise THAT SHIT ENDED A LONG TIME AGO BITCH ASS CUNT 🗣\r\n',HS
'6151,@ oomf: SGUT THE FUCK UP NO ONE FUCKIN CARES ABOUT WHAT YOU HAVE TO FUCKING SAY STUPID BITCH ASS CUNT GO SUCK YOUR UGLYASS BOYF DICK\r\n',HS
'6152,LAUREL A CUNT AS BITCH FOR ABORTING !!! IDFK IF SHE REALLY DID BUT SHE TOLD HER DAD SO IM FUCKIN LIVIDDDDD\r\n',HS
'6153,I\'m about to cunt punt a Mexican bitch 😅 �?�\r\n',HS
'6154,@4bddnAG bonnie is a sneaky cunt bitch and she probably has something to do with whatever happened to laurels baby\r\n',HS
'6155,@sophh_lucass And calling someone a stupid lying cunt or a hatful bitch isn\'t bullying Hun I\'m real ya see that\'s t… ma5a9BQxS3\r\n',HS
'6156,@ShariaQueen @Twitter @metpoliceuk Bitch please. I bet the cunts won\'t even bother.\r\n',HS
'6157,@Stanwhu1 @Baz1980WHU @torrid_times She is a filthy whore cunt. Didnt change her own name when she got married but… Doxz0F77h7\r\n',HS
'6158,\"Why is thos racist,homophobic whore @Camila_Cabello getting so much success all of the sudden ? Like go away ugly cunt.\"\r\n',HS
'6159,@JudgeJeanine YOU MEXI SHITMOUTH UGLY A** BI**H GO FUCK A DEAD DOG YOU TRANNY WHORE CUNT REDSKIN PEICE OF SHIT LEAVE AMER TO AMER WHORE\r\n',HS
'6160,I\'ve never been more ashamed to be a former democrat than I am now. Fuck u Hillary you stupid ass bitch whore cunt bitch\r\n',HS
'6161,fuck shit cunt bastard whore wanker\r\n',HS
'6162,Oh btw just to offend the femalesss CUNT CUNT CUNT WHORE CUNT WHORE SLUT BITCHSLUT FEMINISTSHIT\r\n',HS
'6163,\"@Ely_1798 fucking whore bag cunt face mamona puta toda ugly, ily\"\r\n',HS
'6164,\"📷 pineapplecity: dogwhoreowner: Stupid cunt, that’s what the filthy whore deserves! That’s how all Men... S49GwEAXug\"\r\n',HS
'6165,@sevans623 @coolmesser @pattonoswalt Women are all harassed? And it\'s also all men unless we prove other wise? You\'re a clueless cunt�?\r\n',HS
'6166,\"To the women who’s just sold the house she’d agreed to sell to me, you’re a cunt. You can go to hell.\"\r\n',HS
'6167,@PartyTimeMentat Meanwhile the same women need only to be 1. Not fat 2. Not a cunt And can\'t even pull that off\r\n',HS
'6168,@chelseahandler Another dried up liberal cunt willing to look the other way while hollywoods powerful abuse women .… GIq3rShuI6\r\n',HS
'6169,Why do women use them being on their period as a excuse to be a cunt? You had it since you were 13 you can’t control yourself?\r\n',HS
'6170,\"@AnimeFemsplainr All women deserve an opinion and have the right to, you on the other hand my dear are a cunt who d… f66e68hLQq\"\r\n',HS
'6171,\"@AlyssaMastro44 You sound hysterical and in need of some psychotropic medication. Calm down, it\'s not that serious.\"\r\n',HS
'6172,\"@ToxicMickey2000 @WAX171 @smh @clementine_ford You see a lot of hysterical feminists on social media, but this one takes the cake.\"\r\n',HS
'6173,@Elizabe19845961 @CNNPolitics You seem hysterical.\r\n',HS
'6174,@RealJamesWoods @kneelandsan @Lawrence ...>🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨 You stupid dumbass. You are a hysterical little girl.\r\n',HS
'6175,@CPTMoorgan @johnburk1775 @JCBlackandBlue TO THE PINK PUSSY CAVE WE HAVE A VIRTUAL OVERLY HYSTERICAL FAKE SIGNAL. NANANANA SNOOWFLAKE.\r\n',HS
'6176,\"@GuidoFawkes I\'m sick of this bullshit. Fucking hysterical media, hysterical feminists, pussy fake conservatives. Come asteroids, come\"\r\n',HS
'6177,Says man who suggested an actress reported an historic rape to gain more work - you\'re a fully paid up cunt - ia9wKnM5Tm\r\n',HS
'6178,\"@Cobratate God I hate that dumb cunt with her shitty music and feminism™, meanwhile her country is the rape capital of Europe\"\r\n',HS
'6179,Lifers wouldn\'t rape this sour faced cunt gJFqR3afAP\r\n',HS
'6180,@MichellePiper18 Did that cunt bag just blame #rape victims for the way they dress and/or act?! fYzp24L0to\r\n',HS
'6181,I’m pretty sure rape is “overly sexual�? why don’t you shut the fuck up and stop being such an ignorant little cunt n9RVrq0K2I\r\n',HS
'6182,@THFCJoshh @FortniteGame Good English you dumb cunt slober on my nob u Jew if you were playing I would fucking rape you cunt\r\n',HS
'6183,Fake rape bitch is still crying. LOL so upset he didn’t get the attention he wanted. Got your address btw little ra… Ukz71A9kWx\r\n',HS
'6184,My kids ? 😭😭😭 ugly ? Bitch you look like the rape sloth ! frNUCBF8hz\r\n',HS
'6185,\"@E_Money9 @EdwerderRFA So triggered, its ok snowflake, you are the only bitch here. typical redneck inbred rape sup… mQVnUMGZu9\"\r\n',HS
'6186,@CookieeMs You are the dumbest bitch I\'ve seen.. I\'ll rape you and I\'ll Tell you to man up afterwords how would u feel after that?\r\n',HS
'6187,@CNBC Hillary Harvey Weinstein Clinton. One was raping vulnerable woman and the old bitch was planning to rape America.\r\n',HS
'6188,how u gonna talk about how men r trash and rape culture but u out here laughing abt a girl u hated in high school getting raped bitch fuck u\r\n',HS
'6189,@FoxNews Bitch on the left won’t be smiling. Let them in Hawaii. It will be rape Island\r\n',HS
'6190,I never understood why anybody waits to say they got raped smh rape me bitch I’m snitching soon as you leave fuck boy\r\n',HS
'6191,@ssbSnakeee @FS_Frozen Idc if I’m the last or first. I’m tired of seeing you complain and bitch and that whole rape… Lev8OL6Ka3\r\n',HS
'6192,Nutting inside a bitch is rape ???\r\n',HS
'6193,Only bitch ass fuckers rape women\r\n',HS
'6194,This bitch crazy he saying its cool to rape? Z5cYb1glSq\r\n',HS
'6195,@_Tortugas It\'s sad cause what if she was telling the truth about rape :/ it should still be investigated but the bitch is crazy lol\r\n',HS
'6196,@ly2Jade Rape a pregnant bitch call IT threesome\r\n',HS
'6197,I am displeased w what this bitch said about what rape is. @Joy_Villa rQhvL3qZrL\r\n',HS
'6198,No one fucking assumes rape is gonna happen you stupid lil bitch a2ZhqIX9Hi\r\n',HS
'6199,When I make it ain\'t no White bitch letting me rape her they won\'t get this black man\r\n',HS
'6200,“Rape a pregnant bitch and tell my friends I had a threesome�? is the smartest lyric I’ve heard in a while\r\n',HS
'6201,@shanatrenee @kikikatt_ @tamikianicole @_aemart3 @GoodGollyMahli bitch that was same rape case from last year try again\r\n',HS
'6202,\"yall females be complaining about rape and sexual harrassment, bitch men get sexually harrassed too 😤\"\r\n',HS
'6203,@HugginsDanna White Bitch it’s you I wanna rape and fill with my cum and let you full of my load on the ground my b… oCQejMu4ej\r\n',HS
'6204,they gave the name of the bitch that was your mother and told me to rape her to have you\r\n',HS
'6205,\"@forniaa 3rd, you are a fuckin BIRD you dumb bitch so what anytime you got drunk and had sex it was rape?! I\'m sick of you feminazis\"\r\n',HS
'6206,Double standards for females in this world is outta control....next older bitch fuck me I\'m screaming out rape Idc 😂😂😭💯\r\n',HS
'6207,@HugginsDanna Wanna pull up this bitch panties rape her ass while she’s shouting trying to run away and finally I d… YjDLUie6fe\r\n',HS
'6208,you seem like the type to have a rape kink? — ummmm well ok bitch jASrWs51GP\r\n',HS
'6209,I cant fucking believe yall call this rape bitch wtf\r\n',HS
'6210,I know my avenues like the seven agnostics both hot and fuckin rape laurens ass that bitch right der.\r\n',HS
'6211,@France4Hillary I was going to \'like\' this comment then saw your profile pic of a bitch who attacked rape victims o… 1bTZrSbiCL\r\n',HS
'6212,I want this stupid bitch out of my head I\'ve never even liked her lmao I just basically want to rape her\r\n',HS
'6213,\"@lexxynichelle So this bitch blocked me but check her pinned tweet out, she is accusing men of rape on tumblr with… bX0V5V7kQU\"\r\n',HS
'6214,\"Remember, this the same bitch that was on FOX news saying rape culture was an attack on young men. Its her pussy be… BHvfpTMxyk\"\r\n',HS
'6215,If Superman were real rn I would make his bitch ass spin around the earth or threaten to rape Lois Lane lol I would go that far for cod lol\r\n',HS
'6216,Tryin to send that bitch back to her maker and if you got a daughter older than 15 I\'ma rape her Take her... right there in front of you DMX\r\n',HS
'6217,Rape charges isn’t the way to get revenge you fuckin dumb bitch 😂👌�?� You gonna get ya self locked up . Ya boy GOT THE PLUG😜\r\n',HS
'6218,This bitch dead flipped a tweet to about rape for attention. I done really seen it all\r\n',HS
'6219,Naw depends if he rape fam that\'s a dub if its a random bitch he a whole dicchead but i stand by em right or wrong 7d65tb4ppL\r\n',HS
'6220,lemme ride prison rape bitch im your moms a hoe\r\n',HS
'6221,\"@AbbieHollowDays RIGHT?? then she goes \'oh i had sex with frank, poor baby ahahah\' NO BITCH if that aint rape i dont know what is\"\r\n',HS
'6222,\"@Wendys Why tf is Wendy’s rapping on twitter, get yo ass back in the kitchen before I rape that lil bitch in your profile pic\"\r\n',HS
'6223,@lindifferent @solangeknowles @vincestaples Bitch shut cho emo ass up before I rape you\r\n',HS
'6224,@gilgaymesh rin is a big abusive whore and a bitch but shinji is allowed to commit incestual rape for over a decade �?�\r\n',HS
'6225,So now because of this bitch girls are going to think they can bargain their way out of a rape instead of fighting… tJmuuzwCph\r\n',HS
'6226,I want a bitch who gone rape me when she feening for the dick🤷�?��?♂�?\r\n',HS
'6227,@ABCPolitics This bitch will be rape by Trump too and then denie it.\r\n',HS
'6228,@Bethvanduyne This comes from a rape whore who forced sharia down the throats of her constituents.\r\n',HS
'6229,@IKantEvenToday @OpinionatedTool Jennifer Lawrence perfect example of fake ass whore calling rape.\r\n',HS
'6230,@yungjeune @mr_bones_rides @TheFoxEmoji And if you think some whore blowing a guy to get a part in a movie is rape?… apy1wTav0u\r\n',HS
'6231,\"@DrPhil you mean she still has morals after what we put her through? Let\'s rape her, give her herpes and call her a fame whore to everyone!\"\r\n',HS
'6232,Kys tryna step to Oculr. Are you dumb blud I will rape your sister and analy Destroy your slutty whore mum\r\n',HS
'6233,HOW ABOUT YOUR CRIMES BILLS LOSING LICENSE OVER RAPES & SEX IN CLINTON WHORE HOUSE BRIBES MOSCOW KICKBACKS WOULDN\'T MATTER WE WANTED TRUMP!!\r\n',HS
'6234,@grxmd I dont think this fat whore could even get sex from rape.\r\n',HS
'6235,#PMLN is acting like a whore who incites people to rape her in order to use it as a victim card and earn relevance.… 6gqQtLRvYG\r\n',HS
'6236,\"This isn\'t rape, or anything like it. This a crude pass. This is not \'rape culture.\' IT\'S WHORE CULTURE. lRIK86iLUx\"\r\n',HS
'6237,\"500,000 angry Democrat women swarm Hollywood to protest rampant rape, misogyny and sexism Oh, wait............. Ne… 8UZToh3opq\"\r\n',HS
'6238,\"@imogenhowson Well, when men get too distracted by women in sexy clothes, they’re forced to catcall, grope and rape. Maybe try that?\"\r\n',HS
'6239,@RachaeltheLord I hate when other women drink the Kool -Aid. Sexual assault and rape is about power and control. Tha… 9wVBaFihrS\r\n',HS
'6240,\" - beautiful women, and handsome men are less likely to be admonished by women for their advances. However, by empowering anti -rape -\"\r\n',HS
'6241,thatfatesbitch early 2017: echoes sucks fates is better thatfatesbitch end 2017: 90\% of women have a rape kink so you can\'t say it\'s bad\r\n',HS
'6242,\"By making it a Muslim man\'s right to rape non -Muslim women and children. Normalize it, and remove the outrage. 2lCvwPiDxh\"\r\n',HS
'6243,@itsgabrielleu Women lie all the time about rape. It shocks me that when Hollywood women get old unwanted rape and… tMPuO3hKh1\r\n',HS
'6244,It\'s not rape if women are considered objects! You can\'t rape an object! Islam is completely anti rape! q4A9l0vWWC\r\n',HS
'6245,@Luissssa Thank you for admitting there is only evidence of women falsely accusing rape.\r\n',HS
'6246,\"@KeithOlbermann Hillary is stuck in her own anger for loosing she has always been evil, don\'t forget how she treated the women Bill rape\"\r\n',HS
'6247,\"2 cents. Yawl thinking this woman lied on Nelly is still apart of the problem. Now, yes, sometimes people do lie about rape.\"\r\n',HS
'6248,Fuck woman who make false accusations of rape. You are a piece of poop CwcmnjCKKc\r\n',HS
'6249,\"@womensmarch White woman by no means a victim she is the epitome of wickedness & rape of Black people, her hands mo… 7T0mqKzShJ\"\r\n',HS
'6250,\"@TerriDNW @objkshn Yeah like looking at a woman when she doesn\'t want you to, that\'s rape right?\"\r\n',HS
'6251,\"@bindasladki Rape is an inhuman , offensive thing , but the woman should knows where and how to dress because not e… 8bxSlis8zB\"\r\n',HS
'6252,\"It\'s black, got 8 legs and it makes a woman scream, what is it? - A spider? No. Gang rape. bi24QQWzR1\"\r\n',HS
