@relation 'C__Users_jeimy_OneDrive_School_Classes_CAP4770 Data Mining_DM Project_Project Data'

@attribute text string
@attribute @@class@@ {HS,NonHS}

@data
'1578,\"Watch: Merkel\'s Germany is starting to look like Syria - immigrants set cars on fire \"\"just for fun\"\" - Free Speech Time - Cq7n2Hlm5N @ISupport_Israel\"\r\n',HS
'1579,\"@deplorablem1ke @gatewaypundit This will be great. Hope @POTUS puts someone in charge who makes sure All $$$ goes toward construction costs. And he/she better get it going after day, Every million donated. #BuildThatWall\"\r\n',HS
'1580,\"Behold the future DACA America - unless we Man The F*ck Up and Deport the illegal aliens.Sooner or later this will be us, having to take to streets crying out for our fellow Americans to MAN THE F*CK UP and save our girls.#NoDACA\"\r\n',HS
'1581,@SandraTXAS @codeofvets @MailOnline It will only be a matter of time before something happens to those ranchers.#BuildThatWall#BuildTheWall #BuildTheDamnWall\r\n',HS
'1582,\"He\'s fighting because it\'s his last stand, he knows jail is in his future. POS. .@realDonaldTrump #MAGA #AmericaFirst #BUILDTHATWALL #BoycottNFL #BoycottNike #boycottFirstMan .@KidRock #SundayMotivation .@GenFlynn .@PressSec .@Hulkanator11 #MAGA #WalkAway #LockThemUp\"\r\n',HS
'1587,@ziadtheactivist Oh we created the Mexican refugees? Americans fight for their country. Others run..:(..\r\n',HS
'1590,\"@DonaldJTrumpJr @BreitbartNews #ICE at all voting booths! Deport all illegals , report the employers that are hiring them! They take our IDs vote in our elections and are a drain on our resources not to mention the drugs and murder. We are tired of it #Bu\"\r\n',HS
'1592,\"LMAOOOOOOOO!!! Stuff I Say... Some stuff be so damn Funny...Especially when it comes to Illegal Immigrants who are full fledged CRIMINALS Coming to America &amp; I said \"\"Fall off the Boat &amp; Fall all the way, as in a GO BACK HOME In even that\"\". Funny &amp; yet Truthful lolll lol dude smh hAwd3GNHDc\"\r\n',HS
'1598,Did you know?Government statistics of crimes committed by illegalsIllegals comprise 7\% of populationIllegals account for72\% of all drug possession33& of all money laundering29\% of all drug trafficking22\% of all federal murders18\%of all frauds#NODACA\r\n',HS
'1600,Attacks on Kurds in a Greek camp raise fears that conflict in Syria has followed refugees abroad v9e9mnZgSH\r\n',HS
'1603,\"If #WeThePeople want a #WALL - Give us a WALL!! #Congress works for US, not themselves and the Special Interests who pour BILLIONS of dollars into their Coffers. It\'s not up to them, it\'s up to US! #BuildTheWall #BuildThatWall #MAGA #KAG\"\r\n',HS
'1605,@Ohio_Buckeye_US @Redtowel4 String him up to show the message that you will pay for your crimes in a COUNTRY where you are NOT supposed to be in!#BuildThatWall We are losing our legal citizens to those who should not be here in the first place! If they we\r\n',HS
'1609,Mike Tyson calls Syrian refugees cowards. I agree. uMnruRhj8K\r\n',HS
'1611,Lesbos/Greece: Muslim refugees fight against christians there. Why Greece dont arrest them and send them home ? u6TQlnJlof\r\n',HS
'1612,Illegal Alien kills 2 Search Dogs during pursuit #BuildTheWall #EndSanctuaryCities #EndChainMigration #AmericansFirst @AnnCoulter @charliekirk11 @realDonaldTrump @RealJamesWoods\r\n',HS
'1616,@sabine_durden Stay strong Sabine we are with you! Whatever you need just ask #AngelMoms #BuildThatWall\r\n',HS
'1617,\"@TuckerCarlson, amazing show tonightPresident Trump doesn\'t need Congress to Build The Wall.Thank you @AnnCoulterPOTUS Trump, we are being invaded by a foreign country; defending our Borders is the # 1 job of the Commander-In-Chief.@realDonaldTrump PLEASE\"\r\n',HS
'1619,\"Time to wake up!\"\"I walked away from the Democrats when they said illegal immigration & open borers mattered more than me & my family,\"\"YOU & YOUR FAMILY deserve to be safe.President Trump\'s highest duty is to keep America safe.#NoAmnesty #NoDACA #EVerify #BuildTheWall\"\r\n',HS
'1620,\"@la_crip o right settle down 75 m turks could invade Europe no more kebabs ,Cameron ur immigration policy as a nappy for constipated people\"\r\n',HS
'1622,\"@xjv12 @ntvnyr173 @immivoice NO Thank You! Selling out Americans! Selling US jobs at all levels to ONE country! Stealing visas from other eligible nations. #noHR392Until the US gets our own countrymen back to work & boost our economy, #EndAllVisas H1B H2B\"\r\n',HS
'1623,Like Assam WB too is reeling under evil influence of illegal migrants So people there are also hopeful that NRC will soon be begun there too Only the BJP Govt under NaMo can have the gutts to do so Hence the celebrations WeXufhoq4j\r\n',HS
'1625,@ICEgov shes illegal. She admits it- why is she not deported? Why must we wait until AFTER they maim or kill before you deport?? #NoDACA #DeportThemAll\r\n',HS
'1629,\"@CassandraRules @vdare Immigration:When a group of smiling 3rd world faces move into your street, they know that the nice dumb White people will transfer $$ to pay for the new school and the costs of teaching lower-IQ kids.The White pioneers see their tax\"\r\n',HS
'1632,Germany: Mass migration of un-assimilatable illegal alien people. PM Merkel and entire govt. will have a civil war of their own making. #StopTheInvasion  #NoMoreRefugees #MuslimBan #GermanyFirst\r\n',HS
'1633,\"Wherever they arrive #Muslim migrants bring destruction, unrest, fear &amp; crime!So why do we keep taking them in?#Spanish people may have voted in a socialist government but surely they haven\'t voted for their own demiseVote the gov down, fight back or accept being conquered aL0dKkv9c3\"\r\n',HS
'1642,\"@RepMattGaetz Oh no! Sick of leftist lunacy. They stir them to hysteria to do the dirty work for \"\"the party\"\". Enough - dems care about none. #Trump jeep #MAGA #BuildThatWall #ConfirmJudgeKavanaugh great to all that support Trump and his supporters.\"\r\n',HS
'1643,\"WATCH WHAT HAPPENS NEXT! Muslim migrant challenges welfare worker, and t... 6XOTv681Pq via @YouTubeTHAT\'S EXACTLY WHAT WE MUST DO !!!\"\r\n',HS
'1644,150 â‚¬ is enough to life; a customer declares how this is easy possible. Normally refugees should get only bread and water and no money and they should sleep in a tent. 4p6NOCmyok\r\n',HS
'1646,@Debradelai BIG BEATIFUL WALL!#BuildTheWall #BuildThatWall\r\n',HS
'1647,\"@RealBenCarson While building a wall, give illegal immigrants a year to come forward giving them a process to become legal#thencrackdown\"\r\n',HS
'1649,\"#QAnon The red line is being drawn, and we are sick of illegals killing innocent Americans or almost. #DeportThemAll #ImmigrationReform #BuildThatWall #LockHisAssUp #KAG2018 #WWG1WGA #PatriotsUnited @realDonaldTrump\"\r\n',HS
'1651,Look in the face of this criminal captain. He rescued refugees against law and is now by court in Malta. Hopefully he will get a hard fine and his ship will taken away. 7uzFZsSjBq\r\n',HS
'1652,\"Another one of @NancyPelosis Dreamers has murdered 3 people n Arizona, one of them a baby.#NoDACA #NoAmnesty #BuildTheDamnWall #AmericaFirst\"\r\n',HS
'1658,Labour has mishandled cases of antisemitism. Conservative party is run by a vicar\'s daughter who organised a van to drive around telling immigrants to \'go home\' and openly supports UKIP and DUP racism and thuggery.I don\'t see an equivalence. 44cyvzzaZM\r\n',HS
'1662,\"@ksorbs @2Thedogpound Illegal Aliens should all be deported along with their entire family NOT, I repeat NOT given free anything .. #NoHealthCare #NoHousing #NoFinancialSupport #NoDACA #NoAmnesty #SendThemBack #StopTheInvasion #BuildTheWallNow from the Pa\"\r\n',HS
'1664,EVERY DAMN DAY REPORTED A CHILD RAPED BY AN ILLEGAL. AM SHOUTING ALL CAPS BECAUSE TODAY IT WAS TWO REPORTED. THE OTHER IN ALABAMA. @GOP THIS IS ON YOU! #BuildThatWall\r\n',HS
'1665,\"118,000 seats in our #Texas Stadium..for the #OctoberRally yah #RedTsunami#MAGA #GOP#TRUMP#TEDCRUZ #2A @NRA#BUILDTHATWALL\"\r\n',HS
'1669,WATCH: German women say migrants rape women because it is allowed under Islamic culture - Free Speech Time - OU7qPaGkV2 @ISupport_Israel\r\n',HS
'1673,\"@Queen_Europe Muslim migrant beheads 1-year-old girl, Merkel bans media..RXnJEsrSpv You are suppose to protect your people. Shame on you. The next head could be yours. Dont trust your Muslim friends.\"\r\n',HS
'1674,So the economic migration crisis will now get rapidly worse into 2021. And anyone opining that a province like Ontario can absorb a million people into the social infrastructure is not understanding the macro events underway and the system collapse that would trigger.\r\n',HS
'1675,\"* Croatia ðŸ‡­ðŸ‡·:  The Croatian authorities, surprisingly, reject the EU’s bid of 6,000 euros per migrant.  ðŸ‘_x008f_ hccQmsQ9Vl #v4 #visegrad 1x1MXOQm2t\"\r\n',HS
'1678,THIS IS WHY WE NEED 2 #BuildTheDamnWall #BuildThatWall#BuildTheWall\r\n',HS
'1687,\"#follo @ManuelPadillaJr See why #RGV South Texas is the most volatile area along entire #border with MexicoWhy we need to #BuildThatWallIllegal alien & MS13 arrests, stash houses, cartel exploits, drug seizures, Agent assaults, rescues & much more #follo #RETWEEET\"\r\n',HS
'1696,\"Illegal Alien Kidnapped 16-Year-Old Girl, Kept Her As Sex Slave via @USIACrimeReport#BuildTheWall #EnforceUSLaws#DeportThemAll #EndDACA#NoAmnesty\"\r\n',HS
'1698,\"@TOOEdit @realDonaldTrump Put this under the category:   News the MSM somehow ALWAYS manages to missUK: Muslim school teaches to KILL non-Muslims (Islamic Sharia Law)VfHwK62Z83Remigration 2018:  Easy come, easy GO!!   sn5ZuuU6nv\"\r\n',HS
'1700,@guyverhofstadt @EU_Commission @JunckerEU Stop the invasion of 3rd world immigrants. Support Europeans to have more children. Preserve our culture and history. Stop Islam! #stop_islamization #StopInvasion ##complicediSalvini #REFUGEESNOTWELCOME\r\n',HS
'1701,It would be HUUUUGE if @POTUS succeeds in killing special UN refugee agency for special people----Palestinians!  We pay for largest portion of UNRWA so that Palestinians remain thorn in side of Israel for decades!vQF4nZfa9b X2zCWob8zm\r\n',HS
'1703,And I urge Mattis to reject the Dems demand.#BuildThatWall #BuildTheWallNow #BuildTheWall\r\n',HS
'1705,He can take his family with him ILLEGAL IS ILLEGAL ! Not Above U.S Laws @ICEgov Deport ASAP FAKE #FAmiliesBelongTogether Scam Take Your Family and Stop Living Off My Family taxes  go Home #Trump #MAGA #SendThemHome  No #DACA #immigration #RedNationRising gKX2Lcf7Yi\r\n',HS
'1706,Americans Agree with @RealDonaldTrump on #immigration we can not afford to give welfare to illegals while U.S Citizens are homeless #VoteDemsOut  #FamiliesBelongTogetherMarch f3DTeejP34\r\n',HS
'1709,\"@AamAadmiParty @AAPMaharashtra And what AAP have done.Surpassed CONG in appeasement.Pushed Delhi to large slum.iIllegal muslim migrants seen all over.Go&amp;check NZM,Jamia\"\r\n',HS
'1710,Italy\'s new interior minister tells migrants \'Pack your bags!\' as he orders mass deportation - Free Speech Time - DhHFFnqQUP @ISupport_Israel\r\n',HS
'1717,THIS IS IN USATime to raise some hell & get these people out of hereTheir sharia laws are not welcome hereVote all Muslims out of office.Vote all Dems outThey will destroy our country!! #WALKAWAY #BuildThatWall\r\n',HS
'1718,\"VIDEO: (Part 2) London #BNP A Frame trailer with sound system delivering the most important message to the country. \"\"SAY NO TO IMMIGRATION.\"\" #Brexit #immigration #Trump #Britain #British #Patriots #London #england #UK 6ZHaaiUrdi\"\r\n',HS
'1720,@TheEconomist If USA not stop the imigration of muslims it will never be a christian-jewish nation in future.\r\n',HS
'1721,That\'s exactly what shameful Dhimmis want in the USA! #MAGA #BuildThatWall\r\n',HS
'1725,@senwarren Elizabeth Warren\'s radical agenda to abolish ICE and create open borders must be stopped. Geoff Diehl is the only candidate with a proven record of fighting illegal immigration. VOTE FOR @RepGeoffDiehl FOR SENATE in MA\r\n',HS
'1726,@RealDonaldTrump Deport all Illegals let them await their trial via Video in their country! Deport all UACs let their country take care of their own kids not U.S Taxpayers! E-Verify Welfare and #Jobs #ImmigrationReforn #TrumpTrain #RedNationRising No #DAC\r\n',HS
'1728,Our #BNP A frame trailer on the road again. Say NO to the population replacement programme that both Conservative &amp; Labour are intent on continuing. #immigration #Brexit #London #England #Europe #EU #Election2018 BgH1WjYuoo\r\n',HS
'1729,@DailyMailUK Seems ISIS rape document is being followed by young male Arabs immigrants and others in Germany add France no respect no entry\r\n',HS
'1731,UN wants ‘˜immediate halt’ to separation of migrant families in US v63INcRjin  Tell the UN to kiss our azs and stay out of our business.\r\n',HS
'1732,@janeslusser & @PhillyMayor must feel so proud.  Illegal Immigrant Philly Refused To Hand Over To The Feds Raped A Child QxtpyJXFvu #BanSanctuaryCities #MakeAmericaSafeAgain #DeportIllegals #BuildTheWall #WakeUpAmerica #AmericaFirst #StopTheI\r\n',HS
'1733,SHUT. IT. DOWN.#BorderWall #BuildThatWall #KAG\r\n',HS
'1734,@BreitbartTexas @BreitbartNews If only there was a way to stop those bullets! I\'VE GOT IT! BUILD A WALL !!!! #BuildThatWall #MAGA\r\n',HS
'1739,If Saudi Arabia doesn\'t back off @JustinTrudeau will send in Canada\'s 2 Sea Kings and refuse to give all their illegal immigrants to Canada anymore hugs! #cdnpoli #canpoli #onpoli #abpoli #ableg #cpc #pcpo #ucp #lpc #SaudiArabia 3KEohtZvc3\r\n',HS
'1740,@robreiner Once a meathead always a meathead. ILLEGAL ALIENS IS NOT IMMIGRATION. #NoDACA #AmericaFirst\r\n',HS
'1744,@Daily_Express All the EU you wants us to fill the Immigration quotes use our troops during wars and tell us we are pathetic we want justice\r\n',HS
'1745,\"More rapes in Halifax by Muslim migrants, as rape culture invades our high-trust society TqSttxFOGt\"\r\n',HS
'1746,\"Delhi is National Capital&amp;centre for all States,so if mad KEJI is allowed his way,it will soon become full of encroachers,illegal migrants\"\r\n',HS
'1748,\"Excellent.Since we can\'t separate families, lock all their asses up until a judge can deport them.I\'m all in.Thank you @realDonaldTrump #MAGA #nosanctuarybrewster #BuildTheWall #NoDACA\"\r\n',HS
'1749,France: The imported muslim antisemitism against Jews in France increase. Jews have fear. And nobody stop this immigration ! j4c1zs4Jcw\r\n',HS
'1750,But I thought #WhiteGenocide wasnt real? #DeportTheMigrants #RefugeesNotWelcome #WhitePride\r\n',HS
'1751,\"Hispanics are the hardest hit by Illegal Immigration it impacts their wages, jobs and communites as well as African Americans #WalkAway #WalkAwayFromDemocrats Socialist Pro Illegal Immigration Policies @SenateDems #Democrats aA61gYhmGo\"\r\n',HS
